counterparty,time_years,path,exposure,hazard_rate,default_weight
Bank B,1.5,1546,3663549.161722025,0.03002944735515908,0.006841106442875389
Bank B,1.5,1547,3588125.397182977,0.026610959169689304,0.006256128765480096
Bank B,1.5,1548,603452.9264437358,0.018784494595946825,0.005737147575193169
Bank B,1.5,1549,700207.6727529496,0.030630498453675804,0.006490987968336026
Bank B,1.5,1550,78483.91223340685,0.02797239120504244,0.0058478393032251885
Bank B,1.5,1551,4870069.440132241,0.03863639690224551,0.008336812370146496
Bank B,1.5,1552,3893744.163458044,0.041467008687700466,0.009081979140526664
Bank B,1.5,1553,3289353.835177289,0.039955774027501556,0.011039451824643165
Bank B,1.5,1554,4497521.7098951135,0.019943813418594872,0.0049830899907045145
Bank B,1.5,1555,1115896.1303076842,0.021491505753188284,0.006242644119144991
Bank B,1.5,1556,933721.4346922749,0.01950344472187885,0.004468600922352239
Bank B,1.5,1557,867174.9252574362,0.030703334041346824,0.007648404470779524
Bank B,1.5,1558,664449.0950636711,0.016080196091556455,0.005500388562768466
Bank B,1.5,1559,630855.9125461917,0.016719204035085814,0.003780986547911813
Bank B,1.5,1560,1620002.0964583834,0.024917326501338013,0.006889923845138424
Bank B,1.5,1561,2261171.11417666,0.02427202049122736,0.006303991804126552
Bank B,1.5,1562,2881388.79468867,0.021257231878164633,0.005116113676569278
Bank B,1.5,1563,1479005.4275410564,0.03180070866392803,0.0067053509066893335
Bank B,1.5,1564,3875206.207147646,0.03071967637888035,0.007547548307163532
Bank B,1.5,1565,1544435.6767218835,0.0476518957218218,0.011994899574452766
Bank B,1.5,1566,2871860.630303993,0.040589093910617303,0.00987681717972666
Bank B,1.5,1567,1448713.4706955578,0.018830911965312138,0.005400127125235299
Bank B,1.5,1568,1551187.473459543,0.01978532376938952,0.004468481242443811
Bank B,1.5,1569,37138.66699897114,0.01920850964992718,0.00542829163907721
Bank B,1.5,1570,2273982.955892078,0.041886160648084134,0.009331263768798559
Bank B,1.5,1571,2999945.672213099,0.021939938596934758,0.005641553873347194
Bank B,1.5,1572,2042663.6000193912,0.03386591934782302,0.0075707549600829704
Bank B,1.5,1573,1988379.9433050905,0.03181676142962427,0.008765774133431714
Bank B,1.5,1574,4850074.094528906,0.037214792086022214,0.00884864557351539
Bank B,1.5,1575,2133866.4596823156,0.03363457292684442,0.007960545299429023
Bank B,1.5,1576,3335380.371863677,0.01813605442965432,0.0038300976792892127
Bank B,1.5,1577,1295447.4936175568,0.0165351899853414,0.003944806475936979
Bank B,1.5,1578,168176.42170217313,0.017567130126437274,0.004411926096159924
Bank B,1.5,1579,1676008.6400835533,0.01970755681723516,0.004667682551043106
Bank B,1.5,1580,1691708.8562670886,0.028595752630724586,0.007741078638759169
Bank B,1.5,1581,2128083.719678183,0.03467472659978308,0.007918110210326845
Bank B,1.5,1582,1142255.2042426595,0.024692418741035765,0.006246820825849375
Bank B,1.5,1583,2843687.242951777,0.02543567995085112,0.006972576657633178
Bank B,1.5,1584,2863645.15491412,0.03528359076096047,0.008242031919639126
Bank B,1.5,1585,2104942.5089439387,0.022545051625035225,0.0055750878487382804
Bank B,1.5,1586,3035441.563073986,0.029678561397242575,0.007311245616563489
Bank B,1.5,1587,2670746.2503034784,0.03276879908246887,0.008784488314135253
Bank B,1.5,1588,1752431.4672213353,0.040022359621248914,0.009263658828209453
Bank B,1.5,1589,2433255.700753559,0.02714504654329251,0.00701883067987874
Bank B,1.5,1590,1598951.7311508078,0.02341492877026687,0.005308038299555062
Bank B,1.5,1591,3056538.2628822853,0.04912077814202785,0.011425658007514494
Bank B,1.5,1592,2897772.2483521635,0.04890159533053455,0.011258338609202556
Bank B,1.5,1593,3067267.2399500534,0.02188079511359059,0.006346873527764307
Bank B,1.5,1594,2473611.2218350605,0.043162381042039843,0.01105427783817503
Bank B,1.5,1595,3295837.8629555833,0.03195230329432617,0.006322941087281153
Bank B,1.5,1596,1221878.376026937,0.022479426005029567,0.004592343968835788
Bank B,1.5,1597,1623531.3153270425,0.02767001606589401,0.006286767872377141
Bank B,1.5,1598,5415952.227681773,0.022167609344024855,0.005295036784161433
Bank B,1.5,1599,4873772.184331483,0.01590043538993855,0.004778552984905482
Bank B,1.5,1600,1285154.353852344,0.02396472164712287,0.005608002024676373
Bank B,1.5,1601,4217230.656483705,0.03426498365900155,0.009725548312757182
Bank B,1.5,1602,2296056.8274696427,0.04125314354139489,0.009278949127115244
Bank B,1.5,1603,5899264.531181125,0.04478418601673535,0.009822187137340066
Bank B,1.5,1604,1050643.093304221,0.01686433779186906,0.00482990513111925
Bank B,1.5,1605,2729118.795467855,0.031057089830702034,0.006943838150929582
Bank B,1.5,1606,221349.420193277,0.018067053735443372,0.004801714543462343
Bank B,1.5,1607,1685691.6969534478,0.014067783783017474,0.003978838276003538
Bank B,1.5,1608,2321187.3624931127,0.0400372555458752,0.009118298789010382
Bank B,1.5,1609,2000620.4137449812,0.02655287917744048,0.007355057271720256
Bank B,1.5,1610,1366626.4582275075,0.02807656686844905,0.005972755932977414
Bank B,1.5,1611,1757321.5695627131,0.03175520699953616,0.006738499939641929
Bank B,1.5,1612,608357.5738539473,0.0170257161903231,0.003664137611975815
Bank B,1.5,1613,574890.0459342755,0.029823114414357317,0.007225969015618228
Bank B,1.5,1614,2544191.021226301,0.03227456846579137,0.00671263612382722
Bank B,1.5,1615,808844.2052894273,0.032130447332154595,0.00868306063826818
Bank B,1.5,1616,1326397.989917314,0.017257303059983603,0.006034382621894929
Bank B,1.5,1617,984849.2522269753,0.031567677796244024,0.007605619756004267
Bank B,1.5,1618,758378.5169610984,0.023416757752351795,0.005464576233575769
Bank B,1.5,1619,559406.6072777628,0.030238721361558578,0.007925763079967951
Bank B,1.5,1620,280988.4890080386,0.01258817052923313,0.0035990598001044427
Bank B,1.5,1621,950160.1019856654,0.02083250193313395,0.0048338237101038795
Bank B,1.5,1622,2316783.730484976,0.029487262482491547,0.0060282112481273575
Bank B,1.5,1623,2788610.8490759176,0.03985213658625929,0.010563492811412334
Bank B,1.5,1624,2695709.995741049,0.026590522199826137,0.007000617312851842
Bank B,1.5,1625,0.0,0.008549352959662956,0.0020480917176173286
Bank B,1.5,1626,2450471.887708487,0.041487395819345074,0.008432654464069267
Bank B,1.5,1627,869975.4832273523,0.03036728723001904,0.008524933492135456
Bank B,1.5,1628,2020965.46278455,0.02379709593633282,0.006971852850629068
Bank B,1.5,1629,1781496.904214946,0.036735126046342784,0.008871437374898816
Bank B,1.5,1630,2400340.8389012925,0.030847953686628387,0.00720370058389419
Bank B,1.5,1631,1557981.6471747032,0.027882236635337336,0.007264375960995606
Bank B,1.5,1632,1364797.3081973528,0.01872806223475329,0.004293579651100776
Bank B,1.5,1633,835568.6587738527,0.016279526294910363,0.004571873385332048
Bank B,1.5,1634,908797.5988557923,0.04701324672072229,0.011345612365059154
Bank B,1.5,1635,1371467.3531473544,0.0332311894080832,0.007192821444695352
Bank B,1.5,1636,1922350.277255981,0.02840115094738588,0.00565277227131844
Bank B,1.5,1637,4770904.303670368,0.03707804714344902,0.00866847929677561
Bank B,1.5,1638,1398435.8971866947,0.016486330362133296,0.0038610098203423204
Bank B,1.5,1639,1787255.873023706,0.030579437296067307,0.007016299382314628
Bank B,1.5,1640,3730484.276115421,0.02624222720448326,0.0090440564340033
Bank B,1.5,1641,1983917.7970188637,0.037409851011057496,0.009800382497276439
Bank B,1.5,1642,3381895.9157784563,0.021008153790363134,0.004607086405047589
Bank B,1.5,1643,4787951.664764427,0.03774156720432216,0.008808697526240694
Bank B,1.5,1644,1976069.2248805584,0.032471098492482364,0.00867102648724305
Bank B,1.5,1645,1600309.4877903229,0.029835763693647346,0.008025672835577646
Bank B,1.5,1646,2440457.5612198524,0.03342257665558613,0.007488790672741996
Bank B,1.5,1647,2427244.363152527,0.024365142787332747,0.006605242871985828
Bank B,1.5,1648,936075.7815406388,0.014654760115900205,0.0031817013769991354
Bank B,1.5,1649,267271.5675683898,0.031054410752264193,0.006694767765254572
Bank B,1.5,1650,4249107.082146676,0.03043726285896095,0.007043812471771549
Bank B,1.5,1651,1597622.496092401,0.03679482024121389,0.008185543711169752
Bank B,1.5,1652,2126547.4654290606,0.0421431788601973,0.010240850119528244
Bank B,1.5,1653,2008712.5241151138,0.021898301958828668,0.006248722522632533
Bank B,1.5,1654,1432479.859272559,0.045928231755165645,0.010348715179364198
Bank B,1.5,1655,1247947.2216227788,0.0185104010070969,0.003791483868016643
Bank B,1.5,1656,293342.7631775254,0.027765941836460334,0.006902350080648656
Bank B,1.5,1657,321710.0782165947,0.013271422792386767,0.004147320775058971
Bank B,1.5,1658,1453151.9888356188,0.027666210422689158,0.005713110381621034
Bank B,1.5,1659,894326.018219302,0.027447844370508716,0.00591909832990789
Bank B,1.5,1660,2156032.898217729,0.01822504293960415,0.004713998974648859
Bank B,1.5,1661,1074454.7704983905,0.01113069905654001,0.0020544659755327155
Bank B,1.5,1662,1081652.5843524458,0.01746142999894267,0.004000759901183759
Bank B,1.5,1663,4889001.92574072,0.03286753220794299,0.008218410112830088
Bank B,1.5,1664,1580362.0383411443,0.01860550135367811,0.00515334814687729
Bank B,1.5,1665,1269289.8578493756,0.02632942682021419,0.006443449465501683
Bank B,1.5,1666,3290198.636411088,0.03204924378369989,0.007646261925808084
Bank B,1.5,1667,616601.0602580019,0.02753096479307749,0.005950587732846957
Bank B,1.5,1668,1420283.357350965,0.012757724561208023,0.0022304049035715146
Bank B,1.5,1669,665906.832517496,0.013187583385627089,0.0032589555660820224
Bank B,1.5,1670,2837425.1065868177,0.02793897058651325,0.00896591839292682
Bank B,1.5,1671,2710092.751654535,0.041632429264630795,0.010288273941787107
Bank B,1.5,1672,930381.7698527046,0.0485526417189793,0.010307297880811306
Bank B,1.5,1673,4866940.134943076,0.021859110639274593,0.0067499503760447555
Bank B,1.5,1674,978165.7642467874,0.03703404450639933,0.007516360967231073
Bank B,1.5,1675,2145543.367625173,0.029063840364130795,0.007734080918969433
Bank B,1.5,1676,3341449.00207931,0.04353049572162762,0.008943024449256876
Bank B,1.5,1677,1125785.4096562276,0.024977478389979768,0.006210761523026687
Bank B,1.5,1678,183625.71673982264,0.02976617166554925,0.006423292531903768
Bank B,1.5,1679,1137063.6250028545,0.03272747011535346,0.006941799558946138
Bank B,1.5,1680,2543931.0072823893,0.03850422059914693,0.009394649670202648
Bank B,1.5,1681,214754.5758875238,0.017749766156233384,0.004235723567555083
Bank B,1.5,1682,3674372.419917305,0.05384211319791615,0.01057615294807801
Bank B,1.5,1683,2750527.0051582796,0.027853238989099357,0.007361938720399253
Bank B,1.5,1684,209489.94160309152,0.01790716865187673,0.00407436156523433
Bank B,1.5,1685,1867108.3325977647,0.0252555483581348,0.005667445983652097
Bank B,1.5,1686,942637.4230348325,0.018227798099552002,0.004135205524558705
Bank B,1.5,1687,743471.5131911634,0.037196830575747616,0.009429287893211069
Bank B,1.5,1688,0.0,0.014743961214307207,0.004046226869756864
Bank B,1.5,1689,1325154.0547793359,0.027438845122306783,0.006712746686356574
Bank B,1.5,1690,2239370.4855720047,0.028858875675022096,0.007969232056354025
Bank B,1.5,1691,1046342.1791511737,0.035981403268098254,0.008917224387119616
Bank B,1.5,1692,2683401.9163053036,0.02108558252073063,0.005082263048277635
Bank B,1.5,1693,2147916.121160479,0.017251052248109265,0.005426563519798866
Bank B,1.5,1694,1505004.2490754183,0.03762722376254247,0.007558082387877141
Bank B,1.5,1695,0.0,0.009456000219815195,0.003495430707093794
Bank B,1.5,1696,305874.4376805022,0.031987743777782435,0.008243477400546873
Bank B,1.5,1697,919432.2017130345,0.02023098647910406,0.005918381279774176
Bank B,1.5,1698,1728938.7327580876,0.020290508571399062,0.005459079920000054
Bank B,1.5,1699,1950029.3212147306,0.023518363642642308,0.00604581477596966
Bank B,1.5,1700,2541052.956561218,0.046212608336832876,0.010444797321174537
Bank B,1.5,1701,1849676.906598391,0.01810988743569772,0.004758738846639354
Bank B,1.5,1702,2620835.1902354434,0.047944100620528056,0.011935933439139346
Bank B,1.5,1703,5018083.878185929,0.039549297252330785,0.009503159354461443
Bank B,1.5,1704,1259968.663442392,0.02494880418309999,0.005593026738566764
Bank B,1.5,1705,721194.7682868924,0.02317636966679111,0.006346585542423733
Bank B,1.5,1706,3445632.706944304,0.024318902009883236,0.007322517223182667
Bank B,1.5,1707,1998874.932317228,0.017985583824699284,0.004673231678568368
Bank B,1.5,1708,1697312.0295063294,0.026194726718383188,0.0056116018341979546
Bank B,1.5,1709,668163.8009215201,0.013619332560073872,0.00321720365657463
Bank B,1.5,1710,3672665.359644544,0.03144448256887212,0.007714005739035912
Bank B,1.5,1711,1458595.1900955,0.0319226010557038,0.00846352301468134
Bank B,1.5,1712,894463.0756474604,0.019670275726102554,0.0041723725911496645
Bank B,1.5,1713,1580344.5960226539,0.016570419713616575,0.0045572998073359905
Bank B,1.5,1714,1090427.6291732425,0.020149928113848425,0.005076200566540678
Bank B,1.5,1715,3762875.7909447295,0.03200197953124839,0.00837369416202971
Bank B,1.5,1716,1552640.2051604856,0.03976208925780078,0.00902339764329152
Bank B,1.5,1717,1518984.5035092472,0.040244341582908544,0.009538579917070966
Bank B,1.5,1718,4276069.3776840735,0.02887765388289702,0.007387967149479424
Bank B,1.5,1719,2898961.987926389,0.03416056630214187,0.0068898477951016
Bank B,1.5,1720,1058119.5623205625,0.032069312287115376,0.007815905940933177
Bank B,1.5,1721,1047689.5906032934,0.026919081011944793,0.005906039501311633
Bank B,1.5,1722,816117.6788530111,0.01831702477898161,0.004050431679244237
Bank B,1.5,1723,1473346.9614800806,0.021881039654336833,0.0058418477490114196
Bank B,1.5,1724,5233780.031028202,0.035183072958231254,0.007969915475870892
Bank B,1.5,1725,1689019.9067543522,0.04303102878437289,0.010403414754223905
Bank B,1.5,1726,2996713.919321484,0.05106458699344048,0.010622296129779607
Bank B,1.5,1727,3522131.276818353,0.03975913811142861,0.009370037900486072
Bank B,1.5,1728,1850564.912993436,0.018775274186342433,0.005009749073987324
Bank B,1.5,1729,1361629.0991459028,0.020425952919773945,0.005180367860264989
Bank B,1.5,1730,586491.7680975936,0.03097790474537456,0.005736081594820308
Bank B,1.5,1731,3770689.416440458,0.030760269266009502,0.007682266297599494
Bank B,1.5,1732,2294328.7504293285,0.015974441679323936,0.00409384292892756
Bank B,1.5,1733,815970.7915229187,0.005632243378131868,0.0021847135211433555
Bank B,1.5,1734,2712416.924168621,0.049477117244208585,0.012004393410911973
Bank B,1.5,1735,3199144.597645424,0.030840536050966517,0.006853151848907335
Bank B,1.5,1736,854857.8499566207,0.03417134559680464,0.008293652702689558
Bank B,1.5,1737,2519160.465983483,0.02934120673996062,0.0068597734680770905
Bank B,1.5,1738,318468.6495397783,0.016893312048937896,0.004609826381559823
Bank B,1.5,1739,1620253.723674098,0.03311630343648985,0.008263713711312293
Bank B,1.5,1740,1852437.4278192082,0.021905213783256182,0.0049359768418117955
Bank B,1.5,1741,2130778.108303964,0.0361058233205679,0.009141115193430638
Bank B,1.5,1742,2167316.257326148,0.023655852349104847,0.005063715186490181
Bank B,1.5,1743,3306724.6668305784,0.02600596042469499,0.006709838223853959
Bank B,1.5,1744,4641880.388538287,0.027368607229488008,0.006095442011546437
Bank B,1.5,1745,361312.86800728616,0.035943338341742834,0.0083008106435849
Bank B,1.5,1746,1796070.3928775375,0.026565602976944987,0.0067705449817173635
Bank B,1.5,1747,1351421.2600948536,0.016775646645946444,0.0039009658916759893
Bank B,1.5,1748,567353.1763410964,0.025121127919284992,0.006502838824347212
Bank B,1.5,1749,5177048.37258718,0.04328644132969236,0.010889127776612217
Bank B,1.5,1750,1446557.851675693,0.030711956794046404,0.005731402089453441
Bank B,1.5,1751,2646556.388476819,0.03875372404037679,0.009184835537465186
Bank B,1.5,1752,2006237.7054931545,0.029141089601975437,0.006156832653728905
Bank B,1.5,1753,2662023.863736927,0.019577066159019885,0.004068378872070455
Bank B,1.5,1754,3221878.0353979054,0.035234016583037875,0.007691810002255606
Bank B,1.5,1755,1286772.7649595337,0.03850977722111283,0.009299889424759455
Bank B,1.5,1756,2309590.9358721254,0.03275395267161933,0.008565170668269895
Bank B,1.5,1757,2517139.781484602,0.03894046321181866,0.00798657265816427
Bank B,1.5,1758,4437191.791193809,0.03497788044058976,0.008780896537139982
Bank B,1.5,1759,1217653.6015698556,0.028946428156700545,0.007343439708665689
Bank B,1.5,1760,2544723.7303527263,0.010141967727563934,0.004425806199566562
Bank B,1.5,1761,756307.1604923354,0.03377811647002042,0.00876057651622808
Bank B,1.5,1762,1131467.8298159628,0.03371494466949226,0.009133324118343222
Bank B,1.5,1763,1245722.0892270545,0.024591216816627733,0.005208732161192886
Bank B,1.5,1764,2528649.3707199916,0.021040245420103913,0.004878407622620817
Bank B,1.5,1765,2547085.6530457805,0.025877277981655393,0.006150678447742752
Bank B,1.5,1766,872865.0371671085,0.038574631610316754,0.009015903904932454
Bank B,1.5,1767,2418863.6693753675,0.03174077193329972,0.008131676746446659
Bank B,1.5,1768,1372429.1673355335,0.04803531713703817,0.010045830188169513
Bank B,1.5,1769,2100517.5077659516,0.03953824126076388,0.009565399199775726
Bank B,1.5,1770,2946022.048954944,0.025390638088127374,0.006245203926186327
Bank B,1.5,1771,5323361.648607958,0.05250961947325062,0.01326865065661853
Bank B,1.5,1772,1879934.1656400787,0.020040374431177937,0.005210822520833047
Bank B,1.5,1773,2417723.1923511825,0.01998352095053403,0.0045249486616989465
Bank B,1.5,1774,1783610.9318426326,0.024969019695257874,0.004302144797331819
Bank B,1.5,1775,801859.6374104979,0.026499781750275814,0.005495493604799395
Bank B,1.5,1776,3042383.3721124097,0.022306720444316742,0.0058886640600227524
Bank B,1.5,1777,2539521.832974575,0.031956517479450296,0.007490512127505955
Bank B,1.5,1778,1007957.9617629488,0.02981957514459495,0.0073679613108506015
Bank B,1.5,1779,2159152.058544144,0.008319449498595404,0.0025584113670098496
Bank B,1.5,1780,345447.0221731675,0.01591345604866565,0.0036166743028686055
Bank B,1.5,1781,5597701.2900049165,0.04512454064421037,0.0110983309387368
Bank B,1.5,1782,555256.1027747325,0.022525557913227513,0.0050399932558862215
Bank B,1.5,1783,585412.6149362931,0.024372380997575264,0.006080237812788547
Bank B,1.5,1784,2827457.8425688166,0.0204875815846775,0.00569063947354731
Bank B,1.5,1785,1828795.1314549535,0.027450979372771064,0.004714214733748556
Bank B,1.5,1786,4284775.782293977,0.034280758891567974,0.009386358285339624
Bank B,1.5,1787,4502541.379276201,0.03771214443866218,0.009774959237204173
Bank B,1.5,1788,1875690.546859792,0.03138229238864971,0.006538947238625914
Bank B,1.5,1789,4193115.2115706624,0.0255654713863018,0.006551350849846704
Bank B,1.5,1790,909529.7509779629,0.024317653722540293,0.0056755799504689675
Bank B,1.5,1791,2345161.965027405,0.014057039458636,0.0028508531700994766
Bank B,1.5,1792,3128437.6258808505,0.030812724630430638,0.009124239472937612
Bank B,1.5,1793,4281524.624398446,0.034279440073690506,0.009063817924643947
Bank B,1.5,1794,5038283.20218534,0.03782012424494626,0.009298762596694155
Bank B,1.5,1795,2786492.7770238137,0.039077981615609346,0.008642215459186642
Bank B,1.5,1796,2646353.3661832334,0.02189369459351747,0.004380232204262091
Bank B,1.5,1797,2463136.5979000637,0.019642872253032614,0.0047502398676335655
Bank B,1.5,1798,1525435.614929256,0.01627122490392588,0.00494670501484229
Bank B,1.5,1799,2550016.853061227,0.027127708508181407,0.007370650160565595
Bank B,1.5,1800,2259937.398836824,0.019928154544501323,0.004337114660809549
Bank B,1.5,1801,3448176.030892223,0.034183907189932056,0.007699099920129071
Bank B,1.5,1802,3305854.829612932,0.02486290623831287,0.006568789940545328
Bank B,1.5,1803,3902261.8372778455,0.044289609556477025,0.009029021019817396
Bank B,1.5,1804,1318768.2782322017,0.039134818308702767,0.008909957151528869
Bank B,1.5,1805,2130120.8228448415,0.032815225086386755,0.007600990215267056
Bank B,1.5,1806,735218.6438960542,0.013493264441541065,0.0034390500777937705
Bank B,1.5,1807,1695428.9603597592,0.022201480232430924,0.00587520194318969
Bank B,1.5,1808,1406608.034343182,0.017848407392775295,0.005340049112907086
Bank B,1.5,1809,1097236.4698598236,0.0221318109491676,0.004171152243854115
Bank B,1.5,1810,3870284.920023993,0.02264916475485147,0.005319053590268186
Bank B,1.5,1811,3053868.9302309267,0.027318681684005423,0.007071439765972132
Bank B,1.5,1812,2314707.8220586944,0.013211166930322232,0.003504716404639896
Bank B,1.5,1813,3611721.8436018433,0.03846723955609362,0.008168631480977684
Bank B,1.5,1814,4845126.9300291315,0.027755102646182958,0.006218242495749093
Bank B,1.5,1815,1827876.6843564517,0.03208979746499575,0.00791382502482496
Bank B,1.5,1816,2589575.989149511,0.03226780955761603,0.007636634979531376
Bank B,1.5,1817,647689.5990035159,0.026186486416472424,0.005620714868161958
Bank B,1.5,1818,960198.8921286942,0.016438138605529562,0.0038628149250030663
Bank B,1.5,1819,841784.543015231,0.027715451246665856,0.005705760403615923
Bank B,1.5,1820,237163.21165538422,0.041404787002988275,0.009478919315757839
Bank B,1.5,1821,4950382.660485971,0.03413738813764945,0.0090533307663625
Bank B,1.5,1822,1110648.2454643745,0.019195149680423632,0.004830530746623873
Bank B,1.5,1823,1246748.1797718727,0.020079096273415004,0.004215096469626367
Bank B,1.5,1824,1217689.1920836077,0.029155523524178443,0.00743764568550731
Bank B,1.5,1825,843585.7780001799,0.011212118075529538,0.005199491890819585
Bank B,1.5,1826,1044958.694349278,0.018802868880708475,0.004256518594449976
Bank B,1.5,1827,4441879.300408993,0.025326699047269283,0.005117164081842818
Bank B,1.5,1828,234304.3247735945,0.04165081062099852,0.009733363610523349
Bank B,1.5,1829,2001960.5755217588,0.02168944267696209,0.004909249968345297
Bank B,1.5,1830,971338.980584918,0.032818302137911017,0.0075836420016945905
Bank B,1.5,1831,3063105.2390129487,0.03563725187955068,0.008551235811708247
Bank B,1.5,1832,1889664.511513492,0.027621114736702975,0.0055513150372498155
Bank B,1.5,1833,1364600.3215741161,0.020976980277988815,0.0047680113480425
Bank B,1.5,1834,1119610.5365272695,0.01502892044196281,0.003846455288415096
Bank B,1.5,1835,1148967.487069509,0.028091701911040837,0.006957474010849896
Bank B,1.5,1836,3454332.8335829033,0.03416077742660106,0.008043526644917476
Bank B,1.5,1837,1532061.3497702316,0.0470375151076111,0.009885072048291033
Bank B,1.5,1838,2102360.858204242,0.028807902615728125,0.008102658421924147
Bank B,1.5,1839,1619771.3041732432,0.046526141866089145,0.011385995434720186
Bank B,1.5,1840,3277875.3550762804,0.02503979670693199,0.005989936636308424
Bank B,1.5,1841,358804.85911018227,0.01809096804596391,0.003830936836670573
Bank B,1.5,1842,2624421.626721551,0.020305824805135472,0.004888875629889378
Bank B,1.5,1843,1768781.2101703659,0.030317613023068686,0.007724685885051041
Bank B,1.5,1844,1963212.4821766133,0.034268309077164494,0.008134399346948706
Bank B,1.5,1845,264239.58831064333,0.02219732839264022,0.004632238392086041
Bank B,1.5,1846,436104.9369521836,0.010204673284244691,0.0031433809723269146
Bank B,1.5,1847,1574480.6103093976,0.021318022151067855,0.005462631447290978
Bank B,1.5,1848,0.0,0.03405579770359049,0.009299484163031169
Bank B,1.5,1849,2847014.6017862046,0.020781886509795212,0.005175327646310679
Bank B,1.5,1850,3015113.157195123,0.03780885575847969,0.008770677452831555
Bank B,1.5,1851,1582520.247955785,0.025891403073939265,0.00593619516050059
Bank B,1.5,1852,775132.5755407244,0.01608843556179869,0.005695424529894799
Bank B,1.5,1853,525952.5737273582,0.014713276966902278,0.0035185690072603304
Bank B,1.5,1854,1442584.20812518,0.04889312455210025,0.011644434262832237
Bank B,1.5,1855,2896609.9729005257,0.01754828132863722,0.004800878304370149
Bank B,1.5,1856,1908922.739026044,0.02000449313460943,0.005240959037256854
Bank B,1.5,1857,2090177.1272888572,0.04560849434855899,0.010374464782775816
Bank B,1.5,1858,1242705.0165831945,0.04696024568736756,0.010147923641448897
Bank B,1.5,1859,1655257.3862167543,0.02386153341037427,0.004644630361097302
Bank B,1.5,1860,2333853.2261700546,0.03642233737055616,0.007863149630468969
Bank B,1.5,1861,4446716.476078773,0.023356248557205625,0.004857018028934568
Bank B,1.5,1862,1120924.5149805674,0.026634506532943268,0.006401982547354246
Bank B,1.5,1863,2228179.584235837,0.026836863122049248,0.006514051132906595
Bank B,1.5,1864,1642376.4387233274,0.03435864881147219,0.010188001417959947
Bank B,1.5,1865,1739419.124204459,0.02730616233225273,0.0058399027180658925
Bank B,1.5,1866,2407693.404212845,0.01999470539590325,0.004064269899828665
Bank B,1.5,1867,2694215.524968666,0.015566958906368236,0.004092522868769821
Bank B,1.5,1868,4593824.284994646,0.0220892567031644,0.005502556594996655
Bank B,1.5,1869,5320548.561241786,0.026351016074431563,0.006838270135297475
Bank B,1.5,1870,3213517.8951041177,0.025167035043630576,0.0072492075656424015
Bank B,1.5,1871,2458130.5894327434,0.0408895714942426,0.009542274872920031
Bank B,1.5,1872,1474221.1027808175,0.02273746218464174,0.00562250961333266
Bank B,1.5,1873,843167.2714904543,0.020910923422808637,0.003812263120981707
Bank B,1.5,1874,1446396.5171887595,0.02229876126039147,0.006762526368816246
Bank B,1.5,1875,1771207.1339217934,0.021552907412367442,0.005537368450570845
Bank B,1.5,1876,2876294.8729653144,0.034127787902140695,0.008234425072331075
Bank B,1.5,1877,1002522.21438891,0.023842184141501403,0.006250885598499734
Bank B,1.5,1878,573268.4160414453,0.011033072189313594,0.0028759460552204574
Bank B,1.5,1879,1442318.01555301,0.022035635501564586,0.005132686172238499
Bank B,1.5,1880,2244348.1066209176,0.03395403456220733,0.009555825214691338
Bank B,1.5,1881,3682048.90529388,0.02174401292646261,0.005826411406388954
Bank B,1.5,1882,1155531.485787325,0.01810889215039822,0.004184582080385191
Bank B,1.5,1883,1114542.3815219551,0.026002519608599034,0.005552754974672891
Bank B,1.5,1884,585500.7266954202,0.03010954036215445,0.0066508152063340376
Bank B,1.5,1885,442629.8133406241,0.0258758497194573,0.006721374337030905
Bank B,1.5,1886,2478037.5646843365,0.017108167157585542,0.004578094723382553
Bank B,1.5,1887,920745.1734621592,0.02587762950607103,0.006857905415722398
Bank B,1.5,1888,3692383.9059202764,0.026669171667967773,0.005855534052000233
Bank B,1.5,1889,2795134.4890978355,0.02376438428844546,0.006287166580724368
Bank B,1.5,1890,517387.99777473987,0.023076395502685462,0.005749423220713035
Bank B,1.5,1891,3860642.4991286104,0.02165226232447387,0.005770308664107993
Bank B,1.5,1892,3472000.3049043003,0.03107512451340038,0.007938668916970482
Bank B,1.5,1893,10793.552613328502,0.01945745147792463,0.004720308503312953
Bank B,1.5,1894,1098166.5481034238,0.028219397104426783,0.006741434522076428
Bank B,1.5,1895,3917152.062092756,0.04441916999462869,0.00956548494615106
Bank B,1.5,1896,4636568.440849472,0.028408719937523752,0.006990577690056621
Bank B,1.5,1897,737315.8787778219,0.04010530010390302,0.00940436872936179
Bank B,1.5,1898,2458762.327986731,0.017856426754530696,0.005028835008777377
Bank B,1.5,1899,1403162.2595166122,0.02628804889695861,0.005827151592333046
Bank B,1.5,1900,1187239.208672049,0.034560184238590544,0.009033957153792405
Bank B,1.5,1901,3741991.3335123127,0.03465020799133171,0.007473666783155086
Bank B,1.5,1902,2120293.922499887,0.03643865045663914,0.009144125958841176
Bank B,1.5,1903,1016777.5475163666,0.0231087275014344,0.0042642067957323615
Bank B,1.5,1904,1216454.2431518836,0.03244398849472895,0.0075463766290073675
Bank B,1.5,1905,1392733.985772899,0.01965195084801492,0.003990700136514036
Bank B,1.5,1906,2050980.7976631257,0.019670618881467223,0.0048726959538553105
Bank B,1.5,1907,1107443.9712653458,0.016265494743050914,0.004096023343001409
